image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250617_164159869_0003.tiff,43.8678,-63.1392,871.462,-67.4933,44.0406,873.188,109.577,109.01,1.16552,154.57,-0.993869,-0.708943,-0.00732174,0.0079186,0.705183,0.0601185
Basler_acA2040-35gm__23324651__20250617_164159869_0004.tiff,43.8678,-63.1392,871.462,-67.4933,44.0406,873.188,109.577,109.01,1.16552,154.57,-0.993869,-0.708943,-0.00732174,0.0079186,0.705183,0.0584812
Basler_acA2040-35gm__23324651__20250617_164159869_0005.tiff,43.8673,-63.1327,871.368,-67.4922,44.0441,873.224,109.573,109.009,1.42536,154.568,-0.995552,-0.708947,-0.00797101,0.00835677,0.705167,0.063648
Basler_acA2040-35gm__23324651__20250617_164159869_0006.tiff,43.8673,-63.1327,871.368,-67.4922,44.0441,873.224,109.573,109.009,1.42536,154.568,-0.995552,-0.708947,-0.00797101,0.00835677,0.705167,0.0722518
Basler_acA2040-35gm__23324651__20250617_164159869_0007.tiff,43.8639,-63.1395,871.396,-67.4903,44.0384,873.161,109.573,109.004,1.39354,154.564,-0.99966,0.708935,0.00845326,-0.00733364,-0.705185,0.0601893
Basler_acA2040-35gm__23324651__20250617_164159869_0008.tiff,43.8729,-63.1402,871.455,-67.488,44.0432,873.157,109.575,109.014,1.28694,154.572,-0.991763,0.708946,0.00816603,-0.00725731,-0.705178,0.0624008
Basler_acA2040-35gm__23324651__20250617_164159869_0009.tiff,43.8729,-63.1402,871.455,-67.488,44.0432,873.157,109.575,109.014,1.28694,154.572,-0.991763,0.708946,0.00816603,-0.00725731,-0.705178,0.0588973
Basler_acA2040-35gm__23324651__20250617_164159869_0010.tiff,43.8564,-63.1401,871.387,-67.5017,44.0413,873.192,109.576,109.008,1.44782,154.57,-0.993961,0.708912,0.00851133,-0.00688577,-0.705212,0.0619522
Basler_acA2040-35gm__23324651__20250617_164159869_0011.tiff,43.8564,-63.1401,871.387,-67.5017,44.0413,873.192,109.576,109.008,1.44782,154.57,-0.993961,0.708912,0.00851133,-0.00688577,-0.705212,0.0674369
Basler_acA2040-35gm__23324651__20250617_164159869_0012.tiff,43.8634,-63.1365,871.393,-67.4927,44.0425,873.179,109.571,109.008,1.48126,154.566,-0.997306,0.708943,0.00836526,-0.00746823,-0.705176,0.0592021
Basler_acA2040-35gm__23324651__20250617_164159869_0013.tiff,43.8657,-63.1333,871.353,-67.4852,44.0429,873.133,109.564,109.006,1.49553,154.56,-1.0031,0.708951,0.00864305,-0.00719797,-0.705168,0.0587487
Basler_acA2040-35gm__23324651__20250617_164159869_0014.tiff,43.8571,-63.1385,871.383,-67.4941,44.0354,873.103,109.564,109.006,1.38422,154.558,-1.00507,0.708941,0.00837219,-0.00691382,-0.705184,0.0621535
Basler_acA2040-35gm__23324651__20250617_164159869_0015.tiff,43.8629,-63.1323,871.341,-67.4876,44.0405,873.116,109.567,109,1.4457,154.558,-1.00572,0.708931,0.00820547,-0.00747041,-0.70519,0.0624773
Basler_acA2040-35gm__23324651__20250617_164159869_0016.tiff,43.8677,-63.1354,871.38,-67.4897,44.0429,873.161,109.573,109.008,1.38259,154.567,-0.99687,0.708935,0.00812134,-0.00731174,-0.705189,0.0669181
Basler_acA2040-35gm__23324651__20250617_164159869_0017.tiff,43.8677,-63.1354,871.38,-67.4897,44.0429,873.161,109.573,109.008,1.38259,154.567,-0.99687,0.708935,0.00812134,-0.00731174,-0.705189,0.0607759
