image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250710_164311266_0082.tiff,68.3603,-52.6181,886.92,-21.9561,41.9772,889.95,94.9845,-89.9546,0.780717,130.822,-0.0401276,-0.999944,0.000329019,0.0105356,0.000384007,0.0627251
Basler_acA2040-35gm__23324651__20250710_164311266_0083.tiff,68.357,-52.6142,886.913,-21.9591,41.9811,889.962,94.9853,-89.9536,0.82631,130.823,-0.0399629,-0.999944,0.000519718,0.0105541,0.000374999,0.0651427
Basler_acA2040-35gm__23324651__20250710_164311266_0084.tiff,68.357,-52.6142,886.913,-21.9591,41.9811,889.962,94.9853,-89.9536,0.82631,130.823,-0.0399629,-0.999944,0.000519718,0.0105541,0.000374999,0.0619652
Basler_acA2040-35gm__23324651__20250710_164311266_0085.tiff,68.3545,-52.6174,886.904,-21.9614,41.9764,889.943,94.9852,-89.9518,0.825426,130.821,-0.0413329,-0.999943,0.000582996,0.0107012,0.000371344,0.0626903
Basler_acA2040-35gm__23324651__20250710_164311266_0086.tiff,68.3493,-52.6225,886.906,-21.9653,41.9721,889.94,94.9829,-89.9537,0.812206,130.821,-0.0417232,-0.999944,0.000473039,0.0105551,0.000385929,0.0631331
Basler_acA2040-35gm__23324651__20250710_164311266_0087.tiff,68.3522,-52.6313,886.9,-21.9626,41.9627,889.93,94.9831,-89.953,0.785125,130.82,-0.0421799,-0.999944,0.000550625,0.0105257,0.000378998,0.062123
Basler_acA2040-35gm__23324651__20250710_164311266_0088.tiff,68.3522,-52.6313,886.9,-21.9626,41.9627,889.93,94.9831,-89.953,0.785125,130.82,-0.0421799,-0.999944,0.000550625,0.0105257,0.000378998,0.0627457
Basler_acA2040-35gm__23324651__20250710_164311266_0089.tiff,68.3518,-52.6414,886.922,-21.9643,41.9553,889.942,94.9852,-89.955,0.753344,130.823,-0.0395116,-0.999944,0.000406431,0.0105483,0.000382307,0.060948
Basler_acA2040-35gm__23324651__20250710_164311266_0090.tiff,68.3518,-52.6414,886.922,-21.9643,41.9553,889.942,94.9852,-89.955,0.753344,130.823,-0.0395116,-0.999944,0.000406431,0.0105483,0.000382307,0.0640578
Basler_acA2040-35gm__23324651__20250710_164311266_0091.tiff,68.3598,-52.6432,886.912,-21.9568,41.9524,889.94,94.9846,-89.9551,0.778881,130.823,-0.0397361,-0.999943,0.000403634,0.010651,0.00038255,0.0746663
Basler_acA2040-35gm__23324651__20250710_164311266_0092.tiff,68.3598,-52.6432,886.912,-21.9568,41.9524,889.94,94.9846,-89.9551,0.778881,130.823,-0.0397361,-0.999943,0.000403634,0.010651,0.00038255,0.060811
Basler_acA2040-35gm__23324651__20250710_164311266_0093.tiff,68.3445,-52.6315,886.92,-21.97,41.9654,889.948,94.9842,-89.9547,0.774403,130.822,-0.0402765,-0.999944,0.000321821,0.0105873,0.000388087,0.0631167
Basler_acA2040-35gm__23324651__20250710_164311266_0094.tiff,68.3445,-52.6315,886.92,-21.97,41.9654,889.948,94.9842,-89.9547,0.774403,130.822,-0.0402765,-0.999944,0.000321821,0.0105873,0.000388087,0.0621393
Basler_acA2040-35gm__23324651__20250710_164311266_0095.tiff,68.3421,-52.6283,886.924,-21.9734,41.9694,889.939,94.9857,-89.9546,0.766816,130.823,-0.0393565,-0.999944,0.00029841,0.0105256,0.000374413,0.0601451
Basler_acA2040-35gm__23324651__20250710_164311266_0096.tiff,68.3421,-52.6283,886.924,-21.9734,41.9694,889.939,94.9857,-89.9546,0.766816,130.823,-0.0393565,-0.999944,0.00029841,0.0105256,0.000374413,0.0788113
Basler_acA2040-35gm__23324651__20250710_164311266_0097.tiff,68.3444,-52.6254,886.925,-21.9717,41.9722,889.936,94.9838,-89.9574,0.737465,130.823,-0.0390348,-0.999945,0.000304329,0.0104542,0.000389578,0.0631127
Basler_acA2040-35gm__23324651__20250710_164311266_0098.tiff,68.3424,-52.627,886.913,-21.9727,41.971,889.943,94.9858,-89.9545,0.806911,130.823,-0.0390875,-0.999943,0.000403892,0.0106482,0.000378516,0.0632024
Basler_acA2040-35gm__23324651__20250710_164311266_0099.tiff,68.3484,-52.6265,886.909,-21.9655,41.9687,889.916,94.9835,-89.9521,0.791098,130.82,-0.042467,-0.999942,0.000501925,0.0107621,0.000369469,0.0614841
