image_name,M1_tx_mm,M1_ty_mm,M1_tz_mm,M2_tx_mm,M2_ty_mm,M2_tz_mm,tx_rel_mm,ty_rel_mm,tz_rel_mm,distance_mm,error_mm,qx_rel,qy_rel,qz_rel,qw_rel,elapsed_time_s
Basler_acA2040-35gm__23324651__20250619_100417385_0035.tiff,-88.9445,30.9524,871.816,50.1778,5.344,872.464,99.9328,-100.042,4.0397,141.461,0.0397315,-0.999784,-0.0205899,-0.00164865,0.00244389,0.070175
Basler_acA2040-35gm__23324651__20250619_100417385_0036.tiff,-86.835,35.1117,871.93,50.1641,-0.0763444,872.212,99.9205,-100.034,4.00808,141.446,0.0247919,-0.999757,-0.0218697,-0.00104022,0.00241171,0.0725099
Basler_acA2040-35gm__23324651__20250619_100417385_0037.tiff,50.2681,-5.28308,872.222,-83.3639,41.0779,872.066,-100.368,99.2759,-8.80024,141.446,0.0242927,0.99976,-0.0217293,-0.00145255,0.00231564,0.0703299
Basler_acA2040-35gm__23324651__20250619_100417385_0038.tiff,50.2681,-5.28308,872.222,-83.3639,41.0779,872.066,-100.368,99.2759,-8.80024,141.446,0.0242927,0.99976,-0.0217293,-0.00145255,0.00231564,0.0847438
Basler_acA2040-35gm__23324651__20250619_100417385_0039.tiff,50.65,-9.36401,872.208,-75.1399,55.2735,872.232,-100.351,99.2586,-8.85756,141.425,0.00389927,0.999774,-0.0210834,-0.00171856,0.00225779,0.0726184
Basler_acA2040-35gm__23324651__20250619_100417385_0040.tiff,50.65,-9.36401,872.208,-75.1399,55.2735,872.232,-100.351,99.2586,-8.85756,141.425,0.00389927,0.999774,-0.0210834,-0.00171856,0.00225779,0.073523
Basler_acA2040-35gm__23324651__20250619_100417385_0041.tiff,50.4656,-13.2008,872.104,-70.8025,59.5609,872.304,-100.342,99.2621,-8.87332,141.422,0.000952954,0.999769,-0.0212907,-0.00185121,0.00222832,0.0734375
Basler_acA2040-35gm__23324651__20250619_100417385_0042.tiff,50.4656,-13.2008,872.104,-70.8025,59.5609,872.304,-100.342,99.2621,-8.87332,141.422,0.000952954,0.999769,-0.0212907,-0.00185121,0.00222832,0.0882969
Basler_acA2040-35gm__23324651__20250619_100417385_0043.tiff,-68.3352,61.0479,872.233,50.3267,-15.8877,872.127,99.9225,-99.9823,4.33063,141.42,-0.000977826,-0.999756,-0.0218695,-0.00231454,0.0021992,0.066164
Basler_acA2040-35gm__23324651__20250619_100417385_0044.tiff,49.1186,-22.4832,872.096,-64.6791,61.4939,872.258,-100.31,99.2516,-9.44141,141.429,0.00745952,0.999753,-0.0218242,-0.00348327,0.00221294,0.0716875
Basler_acA2040-35gm__23324651__20250619_100417385_0045.tiff,-58.79,63.7576,872.278,47.4882,-29.562,872.075,99.9211,-99.9989,4.43302,141.434,0.0128943,-0.999744,-0.0220299,-0.00464139,0.00216154,0.0708729
Basler_acA2040-35gm__23324651__20250619_100417385_0046.tiff,-58.79,63.7576,872.278,47.4882,-29.562,872.075,99.9211,-99.9989,4.43302,141.434,0.0128943,-0.999744,-0.0220299,-0.00464139,0.00216154,0.0695023
Basler_acA2040-35gm__23324651__20250619_100417385_0047.tiff,46.1616,-33.9972,872.009,-54.6642,65.1978,872.351,-100.276,99.2571,-9.91679,141.441,0.0198028,0.999721,-0.0229233,-0.00528808,0.00214867,0.0672296
Basler_acA2040-35gm__23324651__20250619_100417385_0048.tiff,-51.4713,66.2344,872.365,44.7739,-37.4108,871.985,99.921,-100.012,4.35762,141.441,0.0199006,-0.999728,-0.0224091,-0.00608077,0.00212873,0.0752067
Basler_acA2040-35gm__23324651__20250619_100417385_0049.tiff,-46.5147,67.7589,872.337,43.0576,-41.7105,871.988,99.9191,-100.017,4.43086,141.446,0.0242995,-0.999741,-0.021841,-0.00612435,0.0020583,0.0724944
Basler_acA2040-35gm__23324651__20250619_100417385_0050.tiff,-46.5147,67.7589,872.337,43.0576,-41.7105,871.988,99.9191,-100.017,4.43086,141.446,0.0242995,-0.999741,-0.021841,-0.00612435,0.0020583,0.071545
Basler_acA2040-35gm__23324651__20250619_100417385_0051.tiff,40.0689,-48.1268,871.998,-40.6749,68.0192,872.308,-100.204,99.3245,-10.1608,141.455,0.0336895,0.99977,-0.0200443,-0.00735516,0.00200834,0.077584
Basler_acA2040-35gm__23324651__20250619_100417385_0052.tiff,36.9245,-54.4048,871.871,-35.2515,67.2755,872.261,-100.022,99.8611,-6.24827,141.477,0.0553025,-0.999851,-0.00751287,0.0154979,-0.00139114,0.0724473
Basler_acA2040-35gm__23324651__20250619_100417385_0053.tiff,35.7591,-59.4078,871.685,-28.8361,66.4631,872.204,-100.016,99.8765,-6.14968,141.479,0.0576426,-0.999851,-0.00770137,0.015389,-0.00134202,0.0833744
Basler_acA2040-35gm__23324651__20250619_100417385_0054.tiff,35.7591,-59.4078,871.685,-28.8361,66.4631,872.204,-100.016,99.8765,-6.14968,141.479,0.0576426,-0.999851,-0.00770137,0.015389,-0.00134202,0.0725998
Basler_acA2040-35gm__23324651__20250619_100417385_0055.tiff,34.6526,-62.2134,871.728,-25.9052,65.6556,872.124,-100.015,99.8659,-6.44937,141.485,0.0632052,-0.999857,-0.00677907,0.0154105,-0.00133589,0.0784943
Basler_acA2040-35gm__23324651__20250619_100417385_0056.tiff,30.1059,-67.6499,871.547,-21.9859,63.9049,872.118,-100.002,99.8907,-6.47465,141.494,0.0726417,-0.999856,-0.00643932,0.015624,-0.0012516,0.0795666
Basler_acA2040-35gm__23324651__20250619_100417385_0057.tiff,26.5714,-71.5468,871.606,-14.344,63.9144,872.065,-100.024,99.8458,-7.0658,141.506,0.084845,-0.99989,-0.00326127,0.0144162,-0.00128582,0.0947545
Basler_acA2040-35gm__23324651__20250619_100417385_0058.tiff,26.5714,-71.5468,871.606,-14.344,63.9144,872.065,-100.024,99.8458,-7.0658,141.506,0.084845,-0.99989,-0.00326127,0.0144162,-0.00128582,0.0770857
Basler_acA2040-35gm__23324651__20250619_100417385_0059.tiff,19.6067,-72.3845,871.763,-7.30286,66.5308,871.984,-100.023,99.8258,-7.20272,141.498,0.076508,-0.999908,-0.00211896,0.0133027,-0.00128981,0.076704
Basler_acA2040-35gm__23324651__20250619_100417385_0060.tiff,12.4056,-72.2738,871.701,-2.9444,68.3749,871.987,-100.004,99.8659,-6.61928,141.484,0.0627298,-0.99991,-0.00358462,0.0128538,-0.00121054,0.0769822
